ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2021-04-09,12.512500000000001,87.45833333333333,11.691666666666668,0.0,84.83333333333333
2021-04-10,12.508333333333333,82.875,10.529166666666667,0.0,36.583333333333336
2021-04-11,14.333333333333334,77.04166666666667,14.904166666666667,0.0,0.20833333333333334
2021-04-12,14.950000000000001,88.75,10.862499999999999,0.0,23.208333333333332
2021-04-13,14.841666666666667,86.125,10.395833333333334,0.0,11.916666666666666
2021-04-14,14.429166666666667,90.79166666666667,12.075000000000001,0.0,61.916666666666664
2021-04-15,14.1625,87.79166666666667,10.700000000000001,0.0,35.208333333333336
2021-04-16,14.0,84.58333333333333,8.625,0.0,57.166666666666664
2021-04-17,12.516666666666666,87.08333333333333,10.4,0.0,72.5
2021-04-18,13.237499999999999,90.08333333333333,7.808333333333334,0.0,53.583333333333336
2021-04-19,14.304166666666667,91.375,17.295833333333334,0.0,79.79166666666667
2021-04-20,14.341666666666667,87.79166666666667,16.166666666666668,20.1,86.58333333333333
2021-04-21,14.0625,87.41666666666667,12.908333333333333,2.5,61.541666666666664
2021-04-22,12.541666666666666,84.29166666666667,8.908333333333333,0.0,53.541666666666664
2021-04-23,11.916666666666666,88.08333333333333,6.745833333333334,0.0,21.666666666666668
2021-04-24,12.870833333333332,89.45833333333333,9.700000000000001,0.0,24.541666666666668
2021-04-25,12.504166666666668,88.45833333333333,9.783333333333333,0.0,22.708333333333332
2021-04-26,12.758333333333333,90.66666666666667,8.141666666666667,0.0,30.208333333333332
2021-04-27,12.783333333333333,91.79166666666667,8.083333333333334,0.0,51.916666666666664
2021-04-28,13.516666666666666,91.29166666666667,9.762500000000001,0.0,65.5
2021-04-29,12.1625,95.54166666666667,4.7250000000000005,0.0,95.375
2021-04-30,12.891666666666667,89.04166666666667,17.154166666666665,6.0,96.33333333333333
2021-05-01,13.641666666666666,90.33333333333333,23.754166666666666,23.0,100.0
2021-05-02,13.179166666666667,95.91666666666667,6.875,14.3,100.0
2021-05-03,12.854166666666666,79.70833333333333,10.475,0.0,93.91666666666667
2021-05-04,12.058333333333332,74.33333333333333,10.3625,0.0,22.708333333333332
2021-05-05,11.966666666666667,87.20833333333333,7.483333333333333,0.0,0.16666666666666666
2021-05-06,11.775,88.04166666666667,6.1375,0.0,49.583333333333336
2021-05-07,11.075000000000001,94.04166666666667,8.466666666666667,0.1,95.58333333333333
2021-05-08,11.970833333333333,92.16666666666667,8.583333333333334,0.2,45.291666666666664
2021-05-09,11.970833333333333,82.79166666666667,10.195833333333333,0.0,13.625
2021-05-10,9.924999999999999,78.16666666666667,8.775,0.0,13.666666666666666
2021-05-11,10.35,82.58333333333333,7.508333333333333,0.0,26.875
2021-05-12,10.354166666666666,86.33333333333333,8.133333333333333,0.0,40.291666666666664
2021-05-13,10.733333333333334,90.66666666666667,6.591666666666666,0.0,67.79166666666667
2021-05-14,12.595833333333333,93.45833333333333,7.075,0.0,75.66666666666667
2021-05-15,11.170833333333334,91.04166666666667,8.658333333333333,0.0,35.333333333333336
2021-05-16,10.404166666666667,84.91666666666667,8.137500000000001,0.0,49.5
2021-05-17,10.895833333333334,88.83333333333333,5.75,0.0,95.54166666666667
2021-05-18,11.575000000000001,88.08333333333333,20.75,1.0,93.20833333333333
2021-05-19,12.891666666666666,90.70833333333333,28.704166666666666,28.7,96.5
2021-05-20,11.479166666666666,83.29166666666667,8.416666666666666,0.2,34.75
2021-05-21,10.229166666666666,91.91666666666667,8.195833333333333,5.4,55.25
2021-05-22,9.920833333333333,92.125,7.625,0.0,41.208333333333336
2021-05-23,9.854166666666666,86.375,10.433333333333334,0.0,17.166666666666668
2021-05-24,11.641666666666666,92.04166666666667,7.8875,0.0,48.625
2021-05-25,12.141666666666666,93.66666666666667,8.745833333333334,0.0,43.958333333333336
2021-05-26,12.9,96.125,5.4125000000000005,0.4,85.70833333333333
2021-05-27,13.516666666666666,96.79166666666667,14.845833333333333,10.4,92.58333333333333
2021-05-28,11.941666666666668,88.5,9.079166666666667,3.7,65.45833333333333
2021-05-29,9.625,88.33333333333333,9.333333333333334,0.0,64.54166666666667
2021-05-30,9.966666666666667,88.95833333333333,7.983333333333333,0.4,81.04166666666667
2021-05-31,14.012500000000001,97.95833333333333,15.212499999999999,47.8,99.83333333333333
2021-06-01,14.275,97.54166666666667,15.620833333333332,37.0,99.04166666666667
2021-06-02,12.941666666666668,94.25,5.920833333333333,1.9,95.66666666666667
2021-06-03,14.079166666666666,97.04166666666667,9.1,4.3,99.75
2021-06-04,12.1875,91.875,9.891666666666667,0.1,77.33333333333333
2021-06-05,9.424999999999999,85.29166666666667,9.262500000000001,0.0,60.166666666666664
2021-06-06,9.029166666666667,83.20833333333333,7.066666666666666,0.0,74.08333333333333
2021-06-07,8.975,81.75,11.845833333333333,0.0,59.291666666666664
2021-06-08,12.708333333333334,89.54166666666667,26.3625,23.400000000000002,99.70833333333333
2021-06-09,12.858333333333334,88.54166666666667,13.491666666666667,11.8,69.125
2021-06-10,11.025,89.33333333333333,6.9125000000000005,1.2,57.0
2021-06-11,11.5625,90.83333333333333,8.875,0.0,34.75
2021-06-12,12.216666666666667,94.45833333333333,7.395833333333333,0.0,50.083333333333336
2021-06-13,11.983333333333334,89.08333333333333,11.012500000000001,0.4,99.33333333333333
2021-06-14,10.145833333333334,54.583333333333336,14.391666666666666,0.0,96.375
2021-06-15,10.291666666666666,63.583333333333336,14.654166666666667,0.30000000000000004,93.70833333333333
2021-06-16,12.066666666666668,79.25,11.533333333333333,0.4,56.458333333333336
2021-06-17,10.529166666666667,83.33333333333333,6.675,0.0,11.291666666666666
2021-06-18,8.629166666666666,91.04166666666667,6.4375,0.0,16.958333333333332
2021-06-19,9.0625,91.375,7.354166666666667,0.0,63.875
2021-06-20,8.745833333333334,83.625,12.616666666666667,0.0,81.58333333333333
2021-06-21,11.658333333333333,88.625,24.8625,17.4,92.45833333333333
2021-06-22,12.954166666666666,92.625,24.629166666666666,1.2,99.41666666666667
2021-06-23,11.554166666666667,86.75,16.508333333333333,11.0,82.41666666666667
2021-06-24,11.174999999999999,89.41666666666667,24.458333333333332,28.599999999999998,99.45833333333333
2021-06-25,9.004166666666666,83.91666666666667,12.483333333333334,0.1,38.208333333333336
2021-06-26,5.604166666666667,86.08333333333333,8.683333333333334,0.0,3.5833333333333335
2021-06-27,5.441666666666666,77.95833333333333,9.083333333333334,0.0,0.9583333333333334
2021-06-28,6.7250000000000005,70.41666666666667,9.275,0.0,24.916666666666668
2021-06-29,6.820833333333333,85.625,7.3125,0.0,91.625
2021-06-30,9.970833333333333,87.45833333333333,9.2125,0.0,78.54166666666667
2021-07-01,10.770833333333334,89.91666666666667,9.737499999999999,1.5,60.791666666666664
